% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=321627, Mon Feb 27 00:17:10 2017
1 14 0.188244635056 1.00004800115 -0.772262990475 -7.7226299047470093e-01 -0.255136698484 -0.0725820288062   
2 27 0.18408752025 1.0751162732 -0.800539314747 -8.0053931474685669e-01 -0.309404402971 -0.0915362611413   
3 40 0.18034208175 1.11444836256 -0.82484126091 -8.2484126091003418e-01 -0.470885366201 -0.0240456499159   
4 53 0.181518165114 1.12955041528 -0.996645987034 -9.9664598703384399e-01 -0.666767477989 -0.29406940937   
5 66 0.18726774792 1.17673596904 -0.996645987034 -9.1252958774566650e-01 -0.57150131464 -0.196980118752   
6 79 0.191241687244 1.2267256342 -1.12074363232 -1.1207436323165894e+00 -0.620619356632 -0.199947625399   
7 92 0.194393470445 1.27461768874 -1.12074363232 -1.0821092128753662e+00 -0.751439273357 -0.1129726246   
8 105 0.195040486037 1.31168764275 -1.15357267857 -1.1535726785659790e+00 -0.805218040943 -0.0973211452365   
9 118 0.192096918357 1.33980920825 -1.26109194756 -1.2610919475555420e+00 -0.440859794617 -0.0287517476827   
10 131 0.184564819028 1.3548131418 -1.26109194756 -8.5972130298614502e-01 -0.71208024025 -0.150576397777   
11 144 0.181457963467 1.37327026344 -1.26109194756 -1.1796950101852417e+00 -0.642845630646 -0.10249337554   
12 157 0.175503451849 1.39527081692 -1.26109194756 -1.0846581459045410e+00 -0.481539785862 -0.0569330528378   
13 170 0.167219583764 1.40934576843 -1.26109194756 -1.2538309097290039e+00 -0.905372202396 -0.0448180101812   
14 183 0.156871598561 1.42746551091 -1.35095632076 -1.3509563207626343e+00 -0.963786363602 -0.0980238467455   
15 196 0.147845397533 1.45388588023 -1.35095632076 -1.2235170602798462e+00 -1.00374996662 -0.254815846682   
16 209 0.140859058149 1.45120099488 -1.4384188652 -1.4384188652038574e+00 -1.00194239616 -0.650209367275   
17 222 0.138498892962 1.46483852481 -1.4384188652 -1.4208697080612183e+00 -0.91923636198 -0.241364955902   
18 235 0.136155545286 1.45164697694 -1.4466688633 -1.4466688632965088e+00 -0.827445983887 -0.193785056472   
19 248 0.135494442859 1.45854476963 -1.4466688633 -1.2232855558395386e+00 -1.05526852608 -0.198939606547   
20 261 0.136990696477 1.46589485312 -1.51738023758 -1.5173802375793457e+00 -0.95971262455 -0.153319805861   
21 274 0.136282450655 1.48163814845 -1.62267708778 -1.6226770877838135e+00 -1.11548697948 -0.767040610313   
22 287 0.131156990001 1.47569587778 -1.62267708778 -1.5422203540802002e+00 -1.12353515625 -0.312028735876   
23 300 0.127050095131 1.47424508035 -1.62267708778 -1.5992792844772339e+00 -1.31524419785 -0.876356780529   
24 313 0.119267795731 1.47715842156 -1.62267708778 -1.3712636232376099e+00 -1.14297628403 -0.288245022297   
25 326 0.113523243987 1.48443007423 -1.62267708778 -1.6079118251800537e+00 -1.34793150425 -1.0700122118   
26 339 0.106881205808 1.50016472794 -1.62267708778 -1.5651128292083740e+00 -1.33730781078 -0.254147052765   
