% # iter+eval+sigma+0+fitness+xbest, seed=321627, Mon Feb 27 00:17:10 2017
1 14 0.188244635056 0 -0.772262990475 1.03919471405 1.05549803913 0.692348866847 0.609683510882 -0.857319459598 0.143356723888 0.0255664592028 0.113669387937 0.190847294242 -0.202223887254 0.801481234543 -0.21111189059 0.0482290429785 0.115551495312 0.747860077074 0.860332325983 0.173160582665 0.00909948965128 -0.0708396227348 0.695198472172 -0.316533528415 -0.0220669852921 0.0889750485677 -0.0514646118688 0.622540079446
2 27 0.18408752025 0 -0.800539314747 1.23338522864 1.07869080827 0.43473215902 1.07771206087 -0.845065085721 0.13007590307 0.121656410961 0.12966753179 0.171779131231 -0.176230594409 0.82477242649 -0.122868261291 -0.384124615871 0.37093622396 0.87639633593 0.650518998839 0.0364666099219 -0.178645557148 -0.124924794306 0.773951235688 -0.112710433523 -0.148315931652 -0.261706408707 0.395536401051 0.557580869236
3 40 0.18034208175 0 -0.82484126091 0.835624153171 1.1205427111 0.788058880714 1.20117652485 -0.903637551077 -0.11020409544 0.0997647972268 0.246925119051 0.267399431167 -0.480684716025 0.872421911483 -0.444424515216 0.0337897980789 0.328911385738 0.7853528098 0.633632403622 0.430357502488 -0.0594667215688 -0.224413882101 0.443123349827 -0.0595908455382 0.050101187271 -0.156406130664 0.497761120666 0.496671363862
4 53 0.181518165114 0 -0.996645987034 0.817056392087 0.934833627599 0.476013826932 0.495324614879 -0.912942504555 -0.0445082649343 -0.217321772578 0.229991373426 0.136120156538 -0.290189131754 0.945991513861 -0.498721008625 -0.0575323767603 0.372737607717 0.751362495058 0.59201373255 0.130043857613 -0.145347849683 0.0384011227701 0.603903066066 -0.0084033619635 0.245166145547 0.238535552777 0.522327088802 0.575596706283
5 66 0.18726774792 0 -0.912529587746 0.672643133586 1.05713879658 0.656334712542 0.514786955284 -1.18631352252 0.079304680657 -0.206898627766 0.0997903889816 0.361135934417 -0.503839615137 0.612667332885 -0.613022366392 -0.48764208736 0.214281590642 0.886959496019 0.529263304315 0.490929386161 -0.0342379336038 -0.171866292043 0.664548084112 -0.407456598447 0.155983447187 0.285285230427 0.336657304637 0.47814274203
6 79 0.191241687244 0 -1.12074363232 0.799588071814 1.11362976569 0.719465292166 0.625496358802 -1.21363851403 0.303247688093 0.278533837124 0.288824683127 0.210995176384 -0.256813844915 0.835846795477 -0.442387144221 -0.17130495467 0.0346773469676 0.909557900482 0.66254913039 0.599143801 -0.110255424463 -0.137045162183 0.494313096994 0.0192988505143 -0.0982834941606 0.0757472701287 0.454666110515 0.525771676221
7 92 0.194393470445 0 -1.08210921288 0.583663133591 0.965837953873 0.796250565279 0.468099999878 -1.01707727171 0.283636049805 -0.129626933418 0.405415944066 0.079845295773 -0.479040133712 0.567119876147 -0.379966158695 -0.0212278383003 0.357488285864 0.934449569351 0.584556390063 0.863165989665 -0.179848460384 -0.31367123175 0.506406072786 -0.266747748297 -0.228796866774 0.00593554839748 0.434964894974 0.74976565147
8 105 0.195040486037 0 -1.15357267857 0.860935581609 1.20785921213 0.584374766546 0.738775804964 -1.22392539751 0.0185159452257 0.0164435104112 0.417772775839 0.27129897624 -0.368980416802 0.794818446981 -0.232268426406 -0.213372762916 0.32247152339 0.993008129821 0.648069816457 0.724268229741 -0.306632307929 -0.0500312194707 0.670043801565 0.0814160881908 -0.113290504816 -0.101878901574 0.302675857294 0.73389874042
9 118 0.192096918357 0 -1.26109194756 0.49777265139 0.783142400902 0.151089298191 0.587149444885 -1.21820226609 -0.0160017075426 0.0299171250862 0.208805713725 0.233109376542 -0.283863007765 0.62021345454 -0.335177126824 -0.210496116487 0.482148389185 0.416264547713 0.428926489439 0.490532488659 -0.222201648658 -0.169522306059 0.349090848705 0.139719062853 -0.11492580234 -0.148981377392 0.302680350043 0.720509606036
10 131 0.184564819028 0 -0.859721302986 0.721734284197 0.913398826636 0.615293008013 0.474713542271 -0.862913270174 -0.0889962193433 -0.22247532559 0.0811019029718 0.487793945256 -0.560812311637 0.550636386232 -0.437679700423 -0.32183788098 0.596154663469 0.833597209574 0.366851847849 0.596486631735 -0.379252822428 -0.0999148850038 0.265213282189 -0.0282206358896 -0.347593512132 0.0829640059604 0.33814033578 0.732975528647
11 144 0.181457963467 0 -1.17969501019 0.668023386581 0.797075881148 0.144329952358 0.797488292951 -1.51302554122 0.075490476061 -0.0177979133825 0.58122850937 0.111605335359 -0.495661752659 0.50635217066 -0.414316545427 -0.159566445597 0.378088785927 1.04351486284 0.36594644914 0.696958814403 -0.732091248585 -0.132217694414 0.38583650571 -0.0402217227007 -0.393603673638 -0.0401248798901 0.450455994697 0.799196975621
12 157 0.175503451849 0 -1.0846581459 0.785251838211 0.696745778721 0.296681767215 0.528890530087 -1.437343228 0.14702901846 -0.323281520603 0.389970211088 0.243965897984 -0.382157107174 0.735721972457 -0.379220006141 -0.234917536451 0.0344303008532 0.962747161363 0.62826872011 0.457432661806 -0.146578252364 0.0613680219198 0.14246336958 0.072691991992 0.0491330171246 -0.0141330944841 0.430726180154 0.468946245644
