%  columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=321627, Mon Feb 27 00:17:10 2017
10 131 -0.0969089525076 -0.000220756300945 0.00013288264732 0.087288108592 0.905806270203 0.915408745056 0.933738354938 0.944462901121 0.952727455566 0.960547882739 0.96306008681 0.964118994422 0.976729266588 0.983139322191 0.989052495267 0.991233483374 0.993818834385 0.997186161084 0.998995237735 1.00654053879 1.00909167464 1.01584265066 1.02173400409 1.02497450456 1.0375147116 1.0405921767 1.04557065281 1.06411587931 1.21912443102
11 144 -0.108803986973 -4.81769598388e-06 0.000259685381081 0.107120061382 0.905806270203 0.915408745056 0.933738354938 0.944462901121 0.952727455566 0.960547882739 0.96306008681 0.964118994422 0.976729266588 0.983139322191 0.989052495267 0.991233483374 0.993818834385 0.997186161084 0.998995237735 1.00654053879 1.00909167464 1.01584265066 1.02173400409 1.02497450456 1.0375147116 1.0405921767 1.04557065281 1.06411587931 1.21912443102
12 157 -0.105895054867 -0.000538730761355 9.29632394535e-05 0.116690173335 0.901551753213 0.907534182654 0.929659291782 0.9358101281 0.940844032208 0.952479850477 0.95925488476 0.965930201601 0.973066926303 0.98031891564 0.983543800481 0.987417673373 0.989846712497 0.995220281389 0.996566765582 1.00124586276 1.01072545185 1.01783744726 1.02398511142 1.02785705789 1.04296447627 1.048242986 1.05265489612 1.07686122829 1.24296112375
13 170 -0.108544170985 -0.000625695071599 0.000200448792812 0.124996315067 0.901551753213 0.907534182654 0.929659291782 0.9358101281 0.940844032208 0.952479850477 0.95925488476 0.965930201601 0.973066926303 0.98031891564 0.983543800481 0.987417673373 0.989846712497 0.995220281389 0.996566765582 1.00124586276 1.01072545185 1.01783744726 1.02398511142 1.02785705789 1.04296447627 1.048242986 1.05265489612 1.07686122829 1.24296112375
14 183 -0.113129068807 -9.54712940338e-05 0.000202828329455 0.124565946348 0.890220425045 0.905146714951 0.910864388818 0.933147840109 0.936421605117 0.946264338877 0.955106703087 0.961478886389 0.966536197268 0.977418369281 0.983846820556 0.98851415913 0.99293691662 0.997767338525 0.999169375623 1.00011138811 1.01394986228 1.02024371647 1.02696751675 1.03565353844 1.04651495876 1.05427608985 1.06360485063 1.08392605213 1.24701728298
15 196 -0.108047036976 -1.29871442619e-05 0.000104382904448 0.122888720029 0.890220425045 0.905146714951 0.910864388818 0.933147840109 0.936421605117 0.946264338877 0.955106703087 0.961478886389 0.966536197268 0.977418369281 0.983846820556 0.98851415913 0.99293691662 0.997767338525 0.999169375623 1.00011138811 1.01394986228 1.02024371647 1.02696751675 1.03565353844 1.04651495876 1.05427608985 1.06360485063 1.08392605213 1.24701728298
16 209 -0.108537705423 -0.000410945180319 6.208073181e-06 0.12645808996 0.871785794853 0.896242589023 0.91202259076 0.928568758735 0.944729071845 0.947931220313 0.9522533488 0.95656471758 0.962701428871 0.972270081882 0.979488467454 0.986680807382 0.991904781361 0.995254566998 1.00464147741 1.00796635797 1.01606544403 1.02465583039 1.0298520746 1.03681092341 1.04922985738 1.05771431661 1.07047738419 1.09147331157 1.24511758556
17 222 -0.108673079553 -6.52608200093e-05 0.000110198367259 0.126094234918 0.871785794853 0.896242589023 0.91202259076 0.928568758735 0.944729071845 0.947931220313 0.9522533488 0.95656471758 0.962701428871 0.972270081882 0.979488467454 0.986680807382 0.991904781361 0.995254566998 1.00464147741 1.00796635797 1.01606544403 1.02465583039 1.0298520746 1.03681092341 1.04922985738 1.05771431661 1.07047738419 1.09147331157 1.24511758556
18 235 -0.112839833902 -4.35737109781e-07 6.95594518506e-05 0.128695566345 0.862942304807 0.89471505437 0.903845571004 0.922458110916 0.940706902359 0.947625815701 0.951124176343 0.953847622912 0.9579231302 0.968554315629 0.979726866817 0.984977423091 0.987502937504 0.998173271331 1.00572167877 1.01803091512 1.02334100278 1.02770510532 1.03175567318 1.04256137442 1.05228490725 1.06413871043 1.0759901733 1.10593914947 1.22842140488
19 248 -0.114771202702 -0.000207342914084 3.3983308458e-05 0.127816722408 0.862942304807 0.89471505437 0.903845571004 0.922458110916 0.940706902359 0.947625815701 0.951124176343 0.953847622912 0.9579231302 0.968554315629 0.979726866817 0.984977423091 0.987502937504 0.998173271331 1.00572167877 1.01803091512 1.02334100278 1.02770510532 1.03175567318 1.04256137442 1.05228490725 1.06413871043 1.0759901733 1.10593914947 1.22842140488
20 261 -0.118037066561 -0.000164720784293 0.000366370901072 0.129807765176 0.85134143469 0.898404244799 0.904084993816 0.919531797072 0.933302052573 0.939514738858 0.949656624124 0.952688911323 0.96067168671 0.965327233232 0.983330624544 0.989706941102 0.991354100245 0.998553064983 1.00250786215 1.01274617276 1.02132298722 1.0241327955 1.04246497261 1.04560777448 1.05460934368 1.06644020326 1.08496079642 1.10840407501 1.22598057726
21 274 -0.120819191111 -3.21658984404e-05 0.000406477612601 0.12789398657 0.85134143469 0.898404244799 0.904084993816 0.919531797072 0.933302052573 0.939514738858 0.949656624124 0.952688911323 0.96067168671 0.965327233232 0.983330624544 0.989706941102 0.991354100245 0.998553064983 1.00250786215 1.01274617276 1.02132298722 1.0241327955 1.04246497261 1.04560777448 1.05460934368 1.06644020326 1.08496079642 1.10840407501 1.22598057726
22 287 -0.122234730748 -0.000102580615943 0.000520060293782 0.128405242663 0.844975829205 0.88558013056 0.904706702226 0.906842007102 0.936551621 0.93801156764 0.942766239417 0.951348403589 0.95191339852 0.972531654606 0.977241010844 0.986763646887 0.989327799187 0.993296193591 1.00781422451 1.01576126857 1.0187770636 1.02982910737 1.04120517359 1.05161113185 1.06096592521 1.07187415615 1.09787248928 1.11242398384 1.22910162767
23 300 -0.128205857418 -0.000554259959611 0.000684046636563 0.132603280905 0.844975829205 0.88558013056 0.904706702226 0.906842007102 0.936551621 0.93801156764 0.942766239417 0.951348403589 0.95191339852 0.972531654606 0.977241010844 0.986763646887 0.989327799187 0.993296193591 1.00781422451 1.01576126857 1.0187770636 1.02982910737 1.04120517359 1.05161113185 1.06096592521 1.07187415615 1.09787248928 1.11242398384 1.22910162767
24 313 -0.128950949165 -0.00010979550722 0.000552148597018 0.139793625066 0.842618283006 0.869992500057 0.884387729422 0.901533548497 0.92975187309 0.94014682507 0.945530173607 0.950074912859 0.956657911231 0.966758920956 0.979110459807 0.982980713815 0.989159836617 0.99820958281 1.0084163306 1.01542189904 1.02791435201 1.0320746295 1.04549628362 1.05318145209 1.06852523446 1.0736082894 1.10494857761 1.11960210603 1.22589062754
25 326 -0.128917467612 -6.92658570678e-05 7.56404748643e-05 0.134292082006 0.842618283006 0.869992500057 0.884387729422 0.901533548497 0.92975187309 0.94014682507 0.945530173607 0.950074912859 0.956657911231 0.966758920956 0.979110459807 0.982980713815 0.989159836617 0.99820958281 1.0084163306 1.01542189904 1.02791435201 1.0320746295 1.04549628362 1.05318145209 1.06852523446 1.0736082894 1.10494857761 1.11960210603 1.22589062754
26 339 -0.134763673595 -5.44304280525e-05 0.000571333716644 0.134835461918 0.838910110854 0.864353269056 0.873097947472 0.905060256629 0.916298104828 0.932333940776 0.93374633231 0.945406991221 0.964059489679 0.968463635854 0.972690351314 0.98326023609 0.993940610019 0.997348595774 1.01203007969 1.01354191746 1.02375709931 1.0310677355 1.04938265756 1.06032565518 1.07301897155 1.07756459059 1.11275605149 1.12675686442 1.23361818897
27 352 -0.143584604841 -0.000358311611107 5.42146538026e-06 0.122453240781 0.838910110854 0.864353269056 0.873097947472 0.905060256629 0.916298104828 0.932333940776 0.93374633231 0.945406991221 0.964059489679 0.968463635854 0.972690351314 0.98326023609 0.993940610019 0.997348595774 1.01203007969 1.01354191746 1.02375709931 1.0310677355 1.04938265756 1.06032565518 1.07301897155 1.07756459059 1.11275605149 1.12675686442 1.23361818897
28 365 -0.144944882656 -0.000325552387855 0.000144677442044 0.121387560005 0.83108287834 0.853357401612 0.8796510874 0.889403145783 0.904116773697 0.922902647243 0.933586480933 0.95462020485 0.960429810101 0.96516143437 0.966655188529 0.978587699607 0.993673294373 1.00281796053 1.00740309884 1.01723625814 1.02400973667 1.03314822187 1.04666751955 1.05898708892 1.06937573788 1.10319472949 1.11305965348 1.14601403645 1.23681384586
29 378 -0.14257410088 -0.000279482608443 0.000687657840665 0.124805508821 0.83108287834 0.853357401612 0.8796510874 0.889403145783 0.904116773697 0.922902647243 0.933586480933 0.95462020485 0.960429810101 0.96516143437 0.966655188529 0.978587699607 0.993673294373 1.00281796053 1.00740309884 1.01723625814 1.02400973667 1.03314822187 1.04666751955 1.05898708892 1.06937573788 1.10319472949 1.11305965348 1.14601403645 1.23681384586
30 391 -0.139175009321 -0.000927986128509 0.000613988465409 0.126186913783 0.827331662167 0.850319577962 0.870126477393 0.890930987177 0.896382755958 0.91642097115 0.92902033523 0.95061662412 0.959635259534 0.961020010632 0.968303998934 0.975334052005 0.98235042046 1.00112636455 1.01036932995 1.01464390812 1.02185968749 1.03588756512 1.04839954321 1.06157105595 1.08162713995 1.10768595723 1.11677200315 1.1510820889 1.25226486653
31 404 -0.145047197984 -8.73697942704e-05 9.26141391391e-05 0.127031237232 0.827331662167 0.850319577962 0.870126477393 0.890930987177 0.896382755958 0.91642097115 0.92902033523 0.95061662412 0.959635259534 0.961020010632 0.968303998934 0.975334052005 0.98235042046 1.00112636455 1.01036932995 1.01464390812 1.02185968749 1.03588756512 1.04839954321 1.06157105595 1.08162713995 1.10768595723 1.11677200315 1.1510820889 1.25226486653
32 417 -0.135013360667 -0.000321332022285 0.0001214393244 0.136497972137 0.817184794732 0.845801166643 0.860802831416 0.88650282566 0.894154537008 0.917545721672 0.926706849331 0.943366184414 0.960565460823 0.963421626402 0.965981318057 0.980274475304 0.994876623146 1.00252736404 1.00976862975 1.0163489125 1.02730592986 1.03729170727 1.04822502822 1.06049720821 1.08538747031 1.10475362569 1.12127159629 1.14498240882 1.2593356801
33 430 -0.13154795835 -0.000295470800528 6.90312244376e-05 0.134971255019 0.817184794732 0.845801166643 0.860802831416 0.88650282566 0.894154537008 0.917545721672 0.926706849331 0.943366184414 0.960565460823 0.963421626402 0.965981318057 0.980274475304 0.994876623146 1.00252736404 1.00976862975 1.0163489125 1.02730592986 1.03729170727 1.04822502822 1.06049720821 1.08538747031 1.10475362569 1.12127159629 1.14498240882 1.2593356801
34 443 -0.122126582566 -0.000537239350673 6.91123885129e-05 0.141566994453 0.821406337875 0.836586146059 0.870854520726 0.886614455895 0.892259916943 0.910437190757 0.926890897426 0.938526558767 0.951926193641 0.956405579091 0.965584245711 0.985908892901 0.990492852479 0.999225204647 1.01089639908 1.02155592285 1.02440466024 1.04131802382 1.05055692249 1.06258972214 1.09397116035 1.10095430923 1.11991790261 1.14022449318 1.27121369794
35 456 -0.126163028004 -0.000768133901998 0.000155851563231 0.147961287429 0.821406337875 0.836586146059 0.870854520726 0.886614455895 0.892259916943 0.910437190757 0.926890897426 0.938526558767 0.951926193641 0.956405579091 0.965584245711 0.985908892901 0.990492852479 0.999225204647 1.01089639908 1.02155592285 1.02440466024 1.04131802382 1.05055692249 1.06258972214 1.09397116035 1.10095430923 1.11991790261 1.14022449318 1.27121369794
36 469 -0.127291969464 -0.000240945158892 6.84659521602e-05 0.151449676776 0.819279090014 0.830254693283 0.859556599403 0.879652726887 0.893012260956 0.906062622309 0.929562070778 0.93907355918 0.948012791984 0.960349663128 0.962218653023 0.977914539385 0.988895343013 0.996007685961 1.01580576564 1.02274956505 1.03000174049 1.04002306315 1.05408211016 1.06329125308 1.09639012837 1.10461424341 1.12043728422 1.14341231537 1.28149066418
37 482 -0.123620059503 -0.000534653010188 0.000277748200869 0.1656728362 0.819279090014 0.830254693283 0.859556599403 0.879652726887 0.893012260956 0.906062622309 0.929562070778 0.93907355918 0.948012791984 0.960349663128 0.962218653023 0.977914539385 0.988895343013 0.996007685961 1.01580576564 1.02274956505 1.03000174049 1.04002306315 1.05408211016 1.06329125308 1.09639012837 1.10461424341 1.12043728422 1.14341231537 1.28149066418
38 495 -0.114661624516 -0.000186120059775 9.89242593147e-06 0.17183988056 0.808281224017 0.827001255712 0.857047464419 0.877853517591 0.89142540112 0.906696695784 0.918088574769 0.939852150804 0.951089230336 0.956680711674 0.96187298408 0.975442327994 0.989484125808 0.99333253459 1.01010092044 1.02738251428 1.0342275347 1.04346670774 1.05717243002 1.06654882179 1.09533255912 1.11869197965 1.12907325421 1.14169259145 1.2780690136
39 508 -0.125916902996 -0.00050005507945 0.000807722283686 0.171373423112 0.808281224017 0.827001255712 0.857047464419 0.877853517591 0.89142540112 0.906696695784 0.918088574769 0.939852150804 0.951089230336 0.956680711674 0.96187298408 0.975442327994 0.989484125808 0.99333253459 1.01010092044 1.02738251428 1.0342275347 1.04346670774 1.05717243002 1.06654882179 1.09533255912 1.11869197965 1.12907325421 1.14169259145 1.2780690136
40 521 -0.131898192033 -0.000198917391993 0.000158118612357 0.183426800727 0.805537489439 0.829206286973 0.852633641824 0.883898800283 0.887985414062 0.900664761425 0.913054736602 0.928650740823 0.954364856191 0.955885106509 0.966228527972 0.977746342893 0.982842419693 0.991440718968 1.01349221326 1.02787571222 1.03079290429 1.04314975501 1.06448404223 1.07024954551 1.10210572128 1.1140591159 1.12840717887 1.14066276434 1.28581142595
41 534 -0.124895453137 -0.000127509792807 0.000133886815479 0.193267762786 0.805537489439 0.829206286973 0.852633641824 0.883898800283 0.887985414062 0.900664761425 0.913054736602 0.928650740823 0.954364856191 0.955885106509 0.966228527972 0.977746342893 0.982842419693 0.991440718968 1.01349221326 1.02787571222 1.03079290429 1.04314975501 1.06448404223 1.07024954551 1.10210572128 1.1140591159 1.12840717887 1.14066276434 1.28581142595
42 547 -0.126226891806 -0.000352329252076 0.000404490506461 0.19464738479 0.799548638273 0.826180084643 0.85269116121 0.880568938677 0.884068472259 0.902104762897 0.911693022272 0.931902576032 0.946452077155 0.952553434256 0.968820346994 0.98184817853 0.987068350898 0.991586652418 1.0024439195 1.01532137919 1.03757630096 1.03853561571 1.06048603972 1.06698631577 1.10161267336 1.11785560112 1.13929681811 1.14956981391 1.29642178113
43 560 -0.126874257347 -0.000866553411175 0.000289662608281 0.195623092655 0.799548638273 0.826180084643 0.85269116121 0.880568938677 0.884068472259 0.902104762897 0.911693022272 0.931902576032 0.946452077155 0.952553434256 0.968820346994 0.98184817853 0.987068350898 0.991586652418 1.0024439195 1.01532137919 1.03757630096 1.03853561571 1.06048603972 1.06698631577 1.10161267336 1.11785560112 1.13929681811 1.14956981391 1.29642178113
44 573 -0.13574607281 -0.000688586402992 0.00024510814387 0.195971538962 0.796770373329 0.82092068467 0.853277629643 0.875902562324 0.884228370044 0.896449368067 0.906228952745 0.927160263278 0.935183844714 0.952290303981 0.964159709454 0.977173823094 0.98088865707 0.990867752818 1.00095008013 1.01911957009 1.03593901413 1.04847238137 1.06648235981 1.07439048132 1.09228184554 1.11863473401 1.13953749927 1.18478861931 1.29165698161
45 586 -0.142090937373 -6.66507185043e-06 0.000667898741757 0.200315016792 0.796770373329 0.82092068467 0.853277629643 0.875902562324 0.884228370044 0.896449368067 0.906228952745 0.927160263278 0.935183844714 0.952290303981 0.964159709454 0.977173823094 0.98088865707 0.990867752818 1.00095008013 1.01911957009 1.03593901413 1.04847238137 1.06648235981 1.07439048132 1.09228184554 1.11863473401 1.13953749927 1.18478861931 1.29165698161
46 599 -0.13909339288 -0.000531391624894 0.000329156718517 0.203789595392 0.795965053016 0.813510558477 0.849405945822 0.868562390515 0.878655574971 0.895116107643 0.906475550257 0.921113957605 0.931974303931 0.947641237743 0.960566109724 0.971417616282 0.974789551025 0.991683480928 0.998542571971 1.01790309379 1.0396242299 1.04899753444 1.06448447112 1.07033874455 1.1039293221 1.12208600147 1.14474519818 1.20842606473 1.29502468347
47 612 -0.144714643557 -0.000641507353503 0.000168150887618 0.204718238904 0.795965053016 0.813510558477 0.849405945822 0.868562390515 0.878655574971 0.895116107643 0.906475550257 0.921113957605 0.931974303931 0.947641237743 0.960566109724 0.971417616282 0.974789551025 0.991683480928 0.998542571971 1.01790309379 1.0396242299 1.04899753444 1.06448447112 1.07033874455 1.1039293221 1.12208600147 1.14474519818 1.20842606473 1.29502468347
48 625 -0.157507046717 -3.19279454004e-05 6.08781920582e-05 0.217993996752 0.790293980235 0.816266194874 0.844508697163 0.861953327405 0.871916724074 0.894587744632 0.900253399815 0.916189431879 0.936412496303 0.943481609441 0.952610856829 0.971646810048 0.979159637059 0.982905170072 1.00104287753 1.02378074784 1.03614668541 1.04771701519 1.06351627416 1.07301480807 1.11686863353 1.12463777383 1.15388082384 1.2098924846 1.29912096545
49 638 -0.155966755931 -0.000127796357595 0.000105452298908 0.232585129579 0.790293980235 0.816266194874 0.844508697163 0.861953327405 0.871916724074 0.894587744632 0.900253399815 0.916189431879 0.936412496303 0.943481609441 0.952610856829 0.971646810048 0.979159637059 0.982905170072 1.00104287753 1.02378074784 1.03614668541 1.04771701519 1.06351627416 1.07301480807 1.11686863353 1.12463777383 1.15388082384 1.2098924846 1.29912096545
50 651 -0.15074381752 -0.00112460901934 5.48555024403e-05 0.238388256776 0.77778049266 0.818199108829 0.844205023639 0.858711451512 0.874203673963 0.895763370339 0.898457498204 0.918761588652 0.935202960507 0.941092501551 0.956598284201 0.971222943936 0.978039293601 0.988193564253 0.9999282897 1.02481650394 1.03938193634 1.05139286291 1.06303189273 1.07867718985 1.11167312131 1.12507253989 1.15345083114 1.21115637328 1.29517707953
51 664 -0.157675198429 -0.000538105887842 1.37776246971e-05 0.228854430172 0.77778049266 0.818199108829 0.844205023639 0.858711451512 0.874203673963 0.895763370339 0.898457498204 0.918761588652 0.935202960507 0.941092501551 0.956598284201 0.971222943936 0.978039293601 0.988193564253 0.9999282897 1.02481650394 1.03938193634 1.05139286291 1.06303189273 1.07867718985 1.11167312131 1.12507253989 1.15345083114 1.21115637328 1.29517707953
52 677 -0.163144227781 -2.6102748353e-06 0.000687299026036 0.225713713668 0.785502357455 0.822423609272 0.831534021025 0.855845146595 0.874918835383 0.892073037435 0.893820638219 0.916897512487 0.933402373417 0.935780039392 0.96011798291 0.974873218509 0.977937989923 0.992293136843 0.999633998509 1.02819172843 1.03942251494 1.05151210157 1.06474739302 1.08137448872 1.11524122514 1.12478116364 1.15387182208 1.21320704151 1.28991739389
53 690 -0.165074988955 -0.000158782875333 0.000754236229501 0.229602138538 0.785502357455 0.822423609272 0.831534021025 0.855845146595 0.874918835383 0.892073037435 0.893820638219 0.916897512487 0.933402373417 0.935780039392 0.96011798291 0.974873218509 0.977937989923 0.992293136843 0.999633998509 1.02819172843 1.03942251494 1.05151210157 1.06474739302 1.08137448872 1.11524122514 1.12478116364 1.15387182208 1.21320704151 1.28991739389
54 703 -0.172996221288 -0.000327860089193 0.000670301778701 0.236847759904 0.773762415827 0.816338656743 0.833667376825 0.854540538434 0.874121593426 0.878977146535 0.899609372302 0.906399940265 0.918676274882 0.931831003236 0.962622087748 0.966607739242 0.980800011163 0.993195527565 1.00096937181 1.03267552082 1.05065949795 1.05250149678 1.07065951248 1.08458496271 1.11601557881 1.13403334435 1.15129363051 1.21806911245 1.29503304292
55 716 -0.178913598603 -6.98172476674e-05 0.000573551444184 0.240506937713 0.773762415827 0.816338656743 0.833667376825 0.854540538434 0.874121593426 0.878977146535 0.899609372302 0.906399940265 0.918676274882 0.931831003236 0.962622087748 0.966607739242 0.980800011163 0.993195527565 1.00096937181 1.03267552082 1.05065949795 1.05250149678 1.07065951248 1.08458496271 1.11601557881 1.13403334435 1.15129363051 1.21806911245 1.29503304292
56 729 -0.178055509963 -0.000212147495017 0.000727976658327 0.239719354504 0.767810510803 0.81351072048 0.831282739206 0.853225570153 0.875363163548 0.880484829525 0.888290421434 0.909938134583 0.917613712046 0.931464836623 0.959051190013 0.967049261237 0.987319285245 0.993069645945 0.999160063432 1.02840817896 1.0445882118 1.04903730208 1.06936381492 1.08720975449 1.11790993224 1.13218989641 1.15941428237 1.22281250132 1.30431923303
57 742 -0.181108971822 -0.000551340094362 0.000469057465746 0.241253788626 0.767810510803 0.81351072048 0.831282739206 0.853225570153 0.875363163548 0.880484829525 0.888290421434 0.909938134583 0.917613712046 0.931464836623 0.959051190013 0.967049261237 0.987319285245 0.993069645945 0.999160063432 1.02840817896 1.0445882118 1.04903730208 1.06936381492 1.08720975449 1.11790993224 1.13218989641 1.15941428237 1.22281250132 1.30431923303
58 755 -0.182854085606 -0.000556184514916 0.000393366078857 0.2428336173 0.759567192166 0.808669991636 0.829685613151 0.848803574075 0.873941791737 0.874987342887 0.882616982912 0.895521428178 0.916161892197 0.925659102856 0.956243247516 0.958706248453 0.98402761665 1.00190018003 1.01300095716 1.02493698497 1.04633014675 1.05312054279 1.07561759242 1.10497150768 1.11365074755 1.12588884663 1.16465714999 1.23294353854 1.30583858818
59 768 -0.184224534592 -0.000210693636484 0.00113654626123 0.246120553007 0.759567192166 0.808669991636 0.829685613151 0.848803574075 0.873941791737 0.874987342887 0.882616982912 0.895521428178 0.916161892197 0.925659102856 0.956243247516 0.958706248453 0.98402761665 1.00190018003 1.01300095716 1.02493698497 1.04633014675 1.05312054279 1.07561759242 1.10497150768 1.11365074755 1.12588884663 1.16465714999 1.23294353854 1.30583858818
60 781 -0.183676781772 -0.000271506298196 0.000497283797393 0.250745104515 0.757542294981 0.797236069778 0.826698998882 0.840992363109 0.873642528114 0.877377482572 0.882090799512 0.892864009824 0.905126337831 0.924172893799 0.956482336594 0.959811006345 0.986882856316 1.00367997491 1.01054987496 1.03391796166 1.04547292221 1.05527717213 1.07686110338 1.10014097183 1.11983616722 1.12662101033 1.17024332269 1.23517399321 1.3097949743
61 794 -0.177901729443 -0.00138941499748 0.000247947500235 0.247644155707 0.757542294981 0.797236069778 0.826698998882 0.840992363109 0.873642528114 0.877377482572 0.882090799512 0.892864009824 0.905126337831 0.924172893799 0.956482336594 0.959811006345 0.986882856316 1.00367997491 1.01054987496 1.03391796166 1.04547292221 1.05527717213 1.07686110338 1.10014097183 1.11983616722 1.12662101033 1.17024332269 1.23517399321 1.3097949743
62 807 -0.1812750385 -0.000342703394251 0.000390667293624 0.253529209088 0.753796068977 0.786956798199 0.818187806445 0.826161815117 0.871760985525 0.877425628997 0.882545940047 0.892327372939 0.906989430293 0.931763231781 0.959109371843 0.972167504927 0.991980643502 1.00376135547 1.00649981729 1.03446122309 1.04055031373 1.057328321 1.0891966405 1.0982055283 1.11837207837 1.1240910591 1.16905213873 1.24077259211 1.30819757414
63 820 -0.188898448614 -0.0004034481201 0.000644495149191 0.259734924905 0.753796068977 0.786956798199 0.818187806445 0.826161815117 0.871760985525 0.877425628997 0.882545940047 0.892327372939 0.906989430293 0.931763231781 0.959109371843 0.972167504927 0.991980643502 1.00376135547 1.00649981729 1.03446122309 1.04055031373 1.057328321 1.0891966405 1.0982055283 1.11837207837 1.1240910591 1.16905213873 1.24077259211 1.30819757414
64 833 -0.193149062323 -5.87557442344e-05 0.000486398922461 0.258757606191 0.751369556033 0.790828344337 0.81506109285 0.824528594416 0.858501631513 0.861456534533 0.884534018585 0.895449075303 0.905897007758 0.92531895423 0.958302748102 0.978165930836 0.991875329618 1.00415821557 1.00849859586 1.02951315018 1.04325815917 1.05989204024 1.09092596745 1.10770076635 1.11798243541 1.12877949301 1.17641731573 1.23874289568 1.30767629659
65 846 -0.19268411274 -7.91007328022e-06 1.32466335341e-05 0.271925719774 0.751369556033 0.790828344337 0.81506109285 0.824528594416 0.858501631513 0.861456534533 0.884534018585 0.895449075303 0.905897007758 0.92531895423 0.958302748102 0.978165930836 0.991875329618 1.00415821557 1.00849859586 1.02951315018 1.04325815917 1.05989204024 1.09092596745 1.10770076635 1.11798243541 1.12877949301 1.17641731573 1.23874289568 1.30767629659
66 859 -0.196385479112 -0.00187190656845 0.000509505205201 0.286091102716 0.743560913631 0.794269660036 0.810532595438 0.82186178176 0.857485759584 0.861076393871 0.882952846431 0.887720069689 0.904477535038 0.927704833215 0.957385139829 0.97740607951 0.987170476166 1.00138525324 1.0080406889 1.0181757733 1.03955252787 1.06140810901 1.09576697713 1.10206826067 1.11678141928 1.14612765844 1.18250302048 1.25230947009 1.3072096741
