%  columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=342690, Mon Feb 27 12:00:26 2017
0 1 0.2 1.00004791781 1.0 1.0 1.00000208334 1.00000416668 1.00000625002 1.00000833337 1.00001041672 1.00001250008 1.00001458344 1.00001666681 1.00001875018 1.00002083355 1.00002291693 1.00002500031 1.0000270837 1.00002916709 1.00003125049 1.00003333389 1.00003541729 1.0000375007 1.00003958412 1.00004166753 1.00004375096 1.00004583438 1.00004791781
1 14 0.187561927194 1.00004791781 1.0 1.0 1.00000208334 1.00000416668 1.00000625002 1.00000833337 1.00001041672 1.00001250008 1.00001458344 1.00001666681 1.00001875018 1.00002083355 1.00002291693 1.00002500031 1.0000270837 1.00002916709 1.00003125049 1.00003333389 1.00003541729 1.0000375007 1.00003958412 1.00004166753 1.00004375096 1.00004583438 1.00004791781
2 27 0.180721801779 1.04834777021 0.965106726567 0.965106726567 0.96979590775 0.972554784653 0.987669665795 0.988779638877 0.995413361964 1.00027921663 1.00028169939 1.00028482227 1.00028562227 1.00028863799 1.00029411796 1.0002961255 1.00029800598 1.00030185761 1.00030793086 1.00030969277 1.00031282888 1.00134036151 1.00266847395 1.00603968399 1.01268411336 1.01498894471 1.04834777021
3 40 0.17273942988 1.05789353429 0.949475693135 0.949475693135 0.961554807643 0.965315810717 0.974452567824 0.978836359388 0.982716287778 0.989969958529 0.991212425712 0.995263457366 0.995825692375 0.999335038513 0.999903806841 1.00064941257 1.00110528272 1.0011782176 1.00202196599 1.0026536804 1.00480599419 1.00509935933 1.00832687157 1.0137084936 1.02663030489 1.03277202152 1.05789353429
4 53 0.166900162603 1.05915923546 0.928758118999 0.928758118999 0.960372639933 0.963242737435 0.971260161817 0.972501887808 0.97601834734 0.982427887643 0.982896482951 0.989872482421 0.992617870389 0.996870812623 0.997011972226 0.998213567086 1.00092028688 1.00179375622 1.00343611919 1.00385753388 1.00729999248 1.00833074469 1.01098065294 1.02247530791 1.02558253191 1.03596877513 1.05915923546
5 66 0.165290667468 1.06192999768 0.929211476414 0.929211476414 0.948796088449 0.954428616117 0.960665978326 0.965788765055 0.972977694193 0.977245918559 0.98151431221 0.984163090417 0.987880732612 0.990721894379 0.994993556431 0.995994698471 0.998525921109 1.00164699066 1.0032605879 1.00477721122 1.00951380053 1.01201893275 1.01665813577 1.02061504271 1.02832449066 1.04745118253 1.06192999768
6 79 0.163330097686 1.08030684643 0.925497985614 0.925497985614 0.943343389277 0.946633860518 0.956017954872 0.962219095091 0.966553010271 0.97219372017 0.975752985807 0.979421818679 0.98574900527 0.98923948411 0.991004770997 0.994801485361 0.996661763571 1.00030870389 1.00191510346 1.00777364381 1.009858636 1.01353260316 1.01686884637 1.02097199219 1.03538448964 1.05367679699 1.08030684643
7 92 0.163159525038 1.093159657 0.921423333702 0.921423333702 0.928927040771 0.936652362851 0.957525889371 0.958376298783 0.962255414926 0.965416821301 0.975714570812 0.976993988301 0.982424847453 0.986925141101 0.989207994873 0.993031961461 0.998223495506 0.999841306706 1.00586668988 1.0072106161 1.01314023926 1.01413310769 1.01597267001 1.02343958857 1.04062133648 1.06007227749 1.093159657
8 105 0.160481066799 1.11550465853 0.918409729008 0.918409729008 0.925516739209 0.928275908773 0.943896922762 0.957266401636 0.9588981268 0.962394923318 0.96665816743 0.973495536841 0.977918872404 0.980718005579 0.987763644411 0.989397217395 0.992341569676 1.00216526602 1.00406936646 1.01165861384 1.01347382307 1.01675866409 1.02364269059 1.02924234811 1.04342178078 1.06214946211 1.11550465853
9 118 0.158978101966 1.129287912 0.908650745971 0.908650745971 0.922251990469 0.93157822322 0.938090819027 0.947250941895 0.952448798478 0.962218073631 0.967153802912 0.972367016874 0.975113448426 0.981352118325 0.984850474976 0.992591281216 0.994235101803 0.996183820003 1.00104165827 1.01388661301 1.01843755748 1.02228183852 1.02610290931 1.03622280291 1.04140399091 1.06451980035 1.129287912
10 131 0.160377643837 1.14578100494 0.898823264226 0.898823264226 0.916123376142 0.929981712768 0.934112474024 0.93821239267 0.952745017682 0.954575495282 0.965199990628 0.970410741914 0.97182608634 0.980256273429 0.984016446453 0.985099652367 0.990081321794 0.997394938297 1.00399099724 1.01296253524 1.01970151278 1.02140260997 1.03032056705 1.0377477895 1.04372425436 1.06662601262 1.14578100494
11 144 0.160810295678 1.15792053109 0.898402196445 0.898402196445 0.91056405193 0.919356875982 0.930040677492 0.936630408599 0.943826998436 0.949428474264 0.962733730193 0.966825276923 0.971020104473 0.979366617165 0.983563096766 0.984433389119 0.989241823918 0.998950904459 1.00988076816 1.01195973751 1.01445182313 1.02226085982 1.03016702664 1.03986603204 1.05415459202 1.06720181217 1.15792053109
12 157 0.160658772507 1.18727689827 0.891998718316 0.891998718316 0.906324189329 0.910099291533 0.929048223811 0.935502699149 0.938739167512 0.947041438596 0.955459805457 0.966155972674 0.97011354173 0.975206646858 0.981944072782 0.982801105081 0.995797724478 1.00127726992 1.00594433731 1.01089243533 1.01857415259 1.02175303315 1.030368368 1.04320819662 1.05729589198 1.0616344662 1.18727689827
13 170 0.159600410493 1.20529488013 0.888718626701 0.888718626701 0.899911268739 0.907283152725 0.921720978797 0.930001251584 0.938467058283 0.941778598656 0.952916644969 0.963815768631 0.965624815002 0.977099733141 0.980449149015 0.984061748325 0.993449886803 1.00095206457 1.00500601767 1.00951556789 1.01632218084 1.02304720573 1.03102407754 1.04572203565 1.05569881451 1.06719205792 1.20529488013
14 183 0.154597273478 1.21201533746 0.885424219866 0.885424219866 0.899218996645 0.905914952892 0.92122526312 0.926554232291 0.931199878816 0.936680823968 0.945565569847 0.960396432165 0.964032856841 0.981155064049 0.983083096089 0.986957386073 0.992514195893 0.996554602564 1.0072418471 1.01269184581 1.02286529081 1.02898336581 1.0294974423 1.04990661555 1.0589309385 1.07479945501 1.21201533746
15 196 0.151922066453 1.22361086481 0.882095383542 0.882095383542 0.888643823747 0.898196396179 0.916957192227 0.92104730699 0.925607531655 0.935272106873 0.94281664803 0.95515514939 0.9668030478 0.977696994613 0.98130907753 0.988345299706 0.996262596981 1.00212532584 1.00667907656 1.01044336137 1.02119081618 1.03010459945 1.03298560603 1.05076963761 1.05536387108 1.07975541785 1.22361086481
16 209 0.149271013353 1.23162135557 0.873058958867 0.873058958867 0.892121452925 0.895068541744 0.913004659721 0.921099285965 0.925228854872 0.93287476659 0.94468375703 0.955394098939 0.962343138593 0.970106252859 0.979496900115 0.983255689214 0.990526062407 1.00215874263 1.00613618002 1.01177150658 1.0232717853 1.02896992702 1.03518641835 1.05111283965 1.05674224941 1.07689693344 1.23162135557
17 222 0.143222630131 1.23382441547 0.860861645109 0.860861645109 0.881227177723 0.898999270239 0.906822212446 0.914388528674 0.926397118472 0.930422125441 0.943215209357 0.954097613907 0.959492476264 0.974753678007 0.980428296329 0.981493345 0.991363335613 1.0010444706 1.00975422138 1.01138081702 1.02168159958 1.03590946626 1.0379822529 1.05011763796 1.06662486694 1.08144916043 1.23382441547
18 235 0.138015362315 1.23486026144 0.84983169173 0.84983169173 0.877675753644 0.892163630738 0.90155134826 0.912221826043 0.9244030627 0.92932652737 0.937930403716 0.955642251683 0.957746357201 0.972412049712 0.977973660746 0.986261960758 0.987160386402 0.99532857914 1.01002945264 1.01177063045 1.02197012812 1.02856930936 1.04329982903 1.05077580665 1.07048569173 1.09137611928 1.23486026144
