% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=342690, Mon Feb 27 12:00:26 2017
1 14 0.187561927194 1.00004791781 -0.663693130016 -6.6369313001632690e-01 -0.290243089199 -0.0695214644074   
2 27 0.180721801779 1.08625060976 -0.786702811718 -7.8670281171798706e-01 -0.469432145357 -0.219508096576   
3 40 0.17273942988 1.11418706339 -0.861546337605 -8.6154633760452271e-01 -0.599835634232 -0.184274196625   
4 53 0.166900162603 1.14040374323 -0.861546337605 -8.5913443565368652e-01 -0.698516309261 -0.363021463156   
5 66 0.165290667468 1.14282918866 -0.917405128479 -9.1740512847900391e-01 -0.692991435528 -0.404812663794   
6 79 0.163330097686 1.16727087819 -0.917405128479 -8.2097911834716797e-01 -0.704253196716 -0.518206775188   
7 92 0.163159525038 1.18638156536 -1.00807631016 -1.0080763101577759e+00 -0.756767570972 -0.363851070404   
8 105 0.160481066799 1.21460457495 -1.00807631016 -9.3183666467666626e-01 -0.744159221649 -0.300392448902   
9 118 0.158978101966 1.24281845033 -1.00807631016 -9.9703723192214966e-01 -0.773489236832 -0.308080196381   
10 131 0.160377643837 1.27475672976 -1.06008207798 -1.0600820779800415e+00 -0.680166006088 -0.0358945354819   
11 144 0.160810295678 1.2888665407 -1.06008207798 -9.7840720415115356e-01 -0.492989212275 -0.0725021511316   
12 157 0.160658772507 1.33102982537 -1.06008207798 -8.8726383447647095e-01 -0.729081690311 -0.26609069109   
13 170 0.159600410493 1.35621651659 -1.06008207798 -8.8199365139007568e-01 -0.659824132919 -0.08074311167   
14 183 0.154597273478 1.3688527039 -1.06008207798 -9.7668850421905518e-01 -0.645129442215 -0.286367028952   
15 196 0.151922066453 1.38716389138 -1.06008207798 -9.7438150644302368e-01 -0.699284434319 -0.0705795139074   
16 209 0.149271013353 1.41069665806 -1.06008207798 -1.0522942543029785e+00 -0.753863155842 -0.36221793294   
17 222 0.143222630131 1.43324356763 -1.13616096973 -1.1361609697341919e+00 -0.812701284885 -0.443751007318   
18 235 0.138015362315 1.45306449907 -1.13616096973 -9.6489632129669189e-01 -0.798672497272 -0.25437861681   
19 248 0.131751656324 1.46594065335 -1.13616096973 -1.0794106721878052e+00 -0.920770585537 -0.591925621033   
20 261 0.127828699419 1.48287756753 -1.13616096973 -1.0961852073669434e+00 -0.863972902298 -0.490244150162   
21 274 0.120912427736 1.47673308111 -1.16176819801 -1.1617681980133057e+00 -0.869815528393 -0.425260126591   
22 287 0.118887131599 1.48095037187 -1.16176819801 -1.1566818952560425e+00 -0.866366684437 -0.0922578796744   
23 300 0.115913956154 1.48574681959 -1.19533479214 -1.1953347921371460e+00 -1.0107793808 -0.460254251957   
24 313 0.11695812052 1.49018860489 -1.19533479214 -1.0829470157623291e+00 -0.8877800107 -0.223097681999   
25 326 0.115683679971 1.50022226648 -1.19533479214 -1.1151884794235229e+00 -0.875102758408 -0.132227048278   
26 339 0.113565559727 1.5081052891 -1.19533479214 -1.1291401386260986e+00 -0.934189617634 -0.17533634603   
27 352 0.113567880309 1.52319812369 -1.19533479214 -1.1708782911300659e+00 -0.955805957317 -0.277894735336   
28 365 0.112340987972 1.54142015089 -1.19533479214 -1.1900006532669067e+00 -1.01381742954 -0.726050496101   
29 378 0.110689566231 1.55610529818 -1.19533479214 -1.1540758609771729e+00 -0.980602800846 -0.255967378616   
30 391 0.108062376031 1.55061129164 -1.20325887203 -1.2032588720321655e+00 -0.943584263325 -0.624916672707   
31 404 0.110062582607 1.54822710154 -1.20325887203 -1.1375701427459717e+00 -1.01314139366 -0.779288291931   
32 417 0.110294151574 1.54701629495 -1.24288165569 -1.2428816556930542e+00 -1.03278791904 -0.224965915084   
33 430 0.107797165734 1.57668433898 -1.24288165569 -1.1582319736480713e+00 -1.03143835068 -0.822291970253   
